"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_new_prop_positive","tests_residents_new_prop_positive","tests_lst_new_prop_positive","tests_tracing_new_prop_positive","tests_diagnostic_new_prop_positive","tests_airport_new_prop_positive","tests_lst_residents_new_prop_positive","tests_tracing_residents_new_prop_positive","tests_diagnostic_residents_new_prop_positive","tests_airport_residents_new_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","vaccination_doses_received","vaccination_doses_received_new","vaccination_doses_administered","vaccination_doses_administered_new","vaccination_dose_1_administered","vaccination_dose_1_administered_new","vaccination_dose_2_administered","vaccination_dose_2_administered_new","vaccination_persons_complete","vaccination_persons_complete_new","flags"
2020-05-30,2020-05-31T17:35:00.000+02:00,,4018,2,3248,3,770,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.80836,0.19164,0.4865,0.5135,,,,,,,46.0,,75432,1066,59847,961,15585,105,,,,,,,,,,,,,,,,,,,,,,,,,0.79339,0.20661,,,,,,,,,,,0.00188,0.00312,,,,,,,,,75432,1066,59847,961,15585,105,0.79339,0.20661,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,33,-3,30,-2,3,-1,,,,,,,,,,,,,,,1,1,0,0,1,1,,,,2,925,1,,2,75,-8,,,3833,10,,,,,,,,,,,,,""
2020-05-31,2020-06-01T17:33:00.000+02:00,,4019,1,3248,0,771,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80816,0.19184,0.4866,0.5134,,,,,,,46.0,,75594,162,59988,141,15606,21,,,,,,,,,,,,,,,,,,,,,,,,,0.793555,0.206445,,,,,,,,,,,0.00617,0.0,,,,,,,,,75594,162,59988,141,15606,21,0.793555,0.206445,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,35,2,31,1,4,1,,,,,,,,,,,,,,,0,-1,0,0,0,-1,,,,2,927,2,,3,64,-11,,,3845,12,,,,,,,,,,,,,""
2020-06-01,2020-06-02T17:31:00.000+02:00,,4020,1,3249,1,771,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4868,0.5132,,,,,,,46.0,,78026,2432,61617,1629,16409,803,,,,,,,,,,,,,,,,,,,,,,,,,0.789698,0.210302,,,,,,,,,,,0.00041,0.00061,,,,,,,,,78026,2432,61617,1629,16409,803,0.789698,0.210302,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,32,-3,28,-3,4,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,929,2,,3,62,-2,,,3848,3,,,,,,,,,,,,,""
2020-06-02,2020-06-03T17:34:00.000+02:00,,4024,4,3251,2,773,2,,,,,,,,,,,,,,,,,,,,,,,,,0.8079,0.1921,0.487,0.513,,,,,,,46.0,,79484,1458,62102,485,17382,973,,,,,,,,,,,,,,,,,,,,,,,,,0.781314,0.218686,,,,,,,,,,,0.00274,0.00412,,,,,,,,,79484,1458,62102,485,17382,973,0.781314,0.218686,,,,,110,0,1,0,0.66,,0.44,0.56,,,84.0,84.0,,,33,1,31,3,2,-2,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,929,0,,,53,-9,,,3861,13,,,,,,,,,,,,,""
2020-06-03,2020-06-04T17:30:00.000+02:00,,4027,3,3253,2,774,1,,,,,,,,,,,,,,,,,,,,,,,,,0.8078,0.1922,0.4871,0.5129,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82377,2893,63476,1374,18901,1519,0.770555,0.229445,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,31,-2,28,-3,3,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,931,2,,2,43,-10,,,3874,13,,,,,,,,,,,,,""
2020-06-04,2020-06-05T17:30:00.000+02:00,,4032,5,3257,4,775,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80779,0.19221,0.4868,0.5132,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83673,1296,65141,1665,18532,-369,0.778519,0.221481,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,31,0,29,1,2,-1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,4,931,0,,3,37,-6,,,3885,11,,,,,,,,,,,,,""
2020-06-05,2020-06-06T17:30:00.000+02:00,,4035,3,3259,2,776,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80768,0.19232,0.4867,0.5133,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84934,1261,66072,931,18862,330,0.777922,0.222078,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,30,-1,29,0,1,-1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,933,2,,3,37,0,,,3888,3,,,,,,,,,,,,,""
2020-06-06,2020-06-07T17:30:00.000+02:00,,4039,4,3260,1,779,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4864,0.5136,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88051,3117,67412,1340,20639,1777,0.765602,0.234398,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,24,-6,23,-6,1,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,934,1,,2,30,-7,,,3899,11,,,,,,,,,,,,,""
2020-06-07,2020-06-08T17:30:00.000+02:00,,4040,1,3263,3,777,-2,,,,,,,,,,,,,,,,,,,,,,,,,0.80767,0.19233,0.4865,0.5135,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88234,183,68465,1053,19769,-870,0.775948,0.224052,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,28,4,26,3,2,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,4,935,1,,2,29,-1,,,3901,2,,,,,,,,,,,,,""
2020-06-08,2020-06-09T17:30:00.000+02:00,,4046,6,3267,4,779,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80746,0.19254,0.4867,0.5133,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88914,680,68995,530,19919,150,0.775975,0.224025,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,29,1,27,1,2,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,4,935,0,,2,34,5,,,3902,1,,,,,,,,,,,,,""
2020-06-09,2020-06-10T19:15:00.000+02:00,,4049,3,3271,4,778,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.80785,0.19215,0.4864,0.5136,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91203,2289,70719,1724,20484,565,0.775402,0.224598,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,25,-4,24,-3,1,-1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,938,3,,3,35,1,,,3904,2,,,,,,,,,,,,,""
2020-06-10,2020-06-11T17:30:00.000+02:00,,4052,3,3273,2,779,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80775,0.19225,0.4862,0.5138,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98232,7029,72370,1651,25862,5378,0.736725,0.263275,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,-7,17,-7,1,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,940,2,,3,32,-3,,,3910,6,,,,,,,,,,,,,""
2020-06-11,2020-06-12T17:30:00.000+02:00,,4055,3,3274,1,781,2,,,,,,,,,,,,,,,,,,,,,,,,,0.8074,0.1926,0.486,0.514,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101877,3645,76488,4118,25389,-473,0.7507877,0.2492123,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,16,-1,0,-1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,941,1,,2,27,-5,,,3918,8,,,,,,,,,,,,,""
2020-06-12,2020-06-13T17:30:00.000+02:00,,4063,8,3278,4,785,4,,,,,,,,,,,,,,,,,,,,,,,,,0.80679,0.19321,0.4857,0.5143,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106062,4185,81894,5406,24168,-1221,0.7721333,0.2278667,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,3,19,3,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,941,0,,3,31,4,,,3922,4,,,,,,,,,,,,,""
2020-06-13,2020-06-14T17:30:00.000+02:00,,4070,7,3285,7,785,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4858,0.5142,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106604,542,82575,681,24029,-139,0.7745957,0.2254043,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-3,15,-4,1,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,945,4,,3,31,0,,,3929,7,,,,,,,,,,,,,""
2020-06-14,2020-06-15T17:30:00.000+02:00,,4072,2,3287,2,785,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80722,0.19278,0.4856,0.5144,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110946,4342,82779,204,28167,4138,0.7461197,0.2538803,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-3,12,-3,1,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,946,1,,3,31,0,,,3931,2,,,,,,,,,,,,,""
2020-06-15,2020-06-16T17:30:00.000+02:00,,4075,3,3289,2,786,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80712,0.19288,0.4856,0.5144,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116869,5923,89809,7030,27060,-1107,0.7684587,0.2315413,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,3,15,3,1,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,946,0,,3,32,1,,,3933,2,,,,,,,,,,,,,""
2020-06-16,2020-06-17T17:30:00.000+02:00,,4085,10,3295,6,790,4,,,,,,,,,,,,,,,,,,,,,,,,,0.80661,0.19339,0.4852,0.5148,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124071,7202,94036,4227,30035,2975,0.7579209,0.2420791,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,2,17,2,1,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,946,0,,2,40,8,,,3935,2,,,,,,,,,,,,,""
2020-06-17,2020-06-18T17:45:00.000+02:00,,4091,6,3299,4,792,2,,,,,,,,,,,,,,,,,,,,,,,,,0.8064,0.1936,0.4855,0.5145,,,,,,,45.0,,,,,,,,,,,,,,,5729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132501,8430,96358,2322,36143,6108,0.7272247,0.2727753,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-3,13,-4,2,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,947,1,,3,41,1,,,3940,5,,,,,,,,,,,,,""
2020-06-18,2020-06-19T17:30:00.000+02:00,,4099,8,3307,8,792,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80678,0.19322,0.4855,0.5145,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138497,5996,104984,8626,33513,-2630,0.7580236,0.2419764,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,2,15,2,2,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,948,1,,3,45,4,,,3944,4,,,,,,,,,,,,,""
2020-06-19,2020-06-20T17:30:00.000+02:00,,4105,6,3314,7,791,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.80731,0.19269,0.4848,0.5152,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144103,5606,110987,6003,33116,-397,0.7701922,0.2298078,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-3,14,-1,0,-2,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,948,0,,2,44,-1,,,3951,7,,,,,,,,,,,,,""
2020-06-20,2020-06-21T17:30:00.000+02:00,,4120,15,3326,12,794,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80728,0.19272,0.4848,0.5152,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148014,3911,115549,4562,32465,-651,0.7806626,0.2193374,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,1,14,0,1,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,949,1,,2,54,10,,,3956,5,,,,,,,,,,,,,""
2020-06-21,2020-06-22T17:30:00.000+02:00,,4121,1,3326,0,795,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80709,0.19291,0.4848,0.5152,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149368,1354,115583,34,33785,1320,0.7738137,0.2261863,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,3,16,2,2,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,950,1,,2,52,-2,,,3959,3,,,,,,,,,,,,,""
2020-06-22,2020-06-23T17:30:00.000+02:00,,4133,12,3332,6,801,6,,,,,,,,,,,,,,,,,,,,,,,,,0.80619,0.19381,0.4848,0.5152,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154881,5513,120236,4653,34645,860,0.7763121,0.2236879,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,-1,16,0,1,-1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,1,950,0,,2,64,12,,,3959,0,,,,,,,,,,,,,""
2020-06-23,2020-06-24T17:30:00.000+02:00,,4140,7,3345,13,795,-6,,,,,,,,,,,,,,,,,,,,,,,,,0.80797,0.19203,0.4846,0.5154,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156089,1208,122241,2005,33848,-797,0.7831494,0.2168506,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-4,13,-3,0,-1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,950,0,,1,65,1,,,3965,6,,,,,,,,,,,,,""
2020-06-24,2020-06-25T19:45:00.000+02:00,,4151,11,3354,9,797,2,,,,,,,,,,,,,,,,,,,,,,,,,0.808,0.192,0.4845,0.5155,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163090,7001,127082,4841,36008,2160,0.7792139,0.2207861,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,2,15,2,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,1,951,1,,1,73,8,,,3968,3,,,,,,,,,,,,,""
2020-06-25,2020-06-26T17:30:00.000+02:00,,4173,22,3376,22,797,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80901,0.19099,0.4852,0.5148,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168786,5696,129993,2911,38793,2785,0.7701646,0.2298354,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-1,13,-2,1,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,1,952,1,,2,85,12,,,3978,10,,,,,,,,,,,,,""
2020-06-26,2020-06-27T17:30:00.000+02:00,,4217,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172292,3506,,,,,,,,,,,110,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-06-27,2020-06-28T17:30:00.000+02:00,,4242,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177217,4925,,,,,,,,,,,110,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-06-28,2020-06-29T17:30:00.000+02:00,,4256,14,3453,,803,,,,,,,,,,,,,,,,,,,,,,,,,,0.81133,0.18867,0.4853,0.5147,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178422,1205,139241,,39181,,0.7804026,0.2195974,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,,9,,2,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,954,,,2,149,,,,3997,,,,,,,,,,,,,,""
2020-06-29,2020-06-30T17:30:00.000+02:00,,4299,43,3473,20,826,23,,,,,,,,,,,,,,,,,,,,,,,,,0.80786,0.19214,0.4848,0.5152,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185322,6900,141147,1906,44175,4994,0.7616311,0.2383689,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,5,14,5,2,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,955,1,,1,191,42,,,3998,1,,,,,,,,,,,,,""
2020-06-30,2020-07-01T17:30:00.000+02:00,,4345,46,3527,54,818,-8,,,,,,,,,,,,,,,,,,,,,,,,,0.81174,0.18826,0.4842,0.5158,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191282,5960,151186,10039,40096,-4079,0.7903828,0.2096172,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,2,16,2,2,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,955,0,,2,237,46,,,4003,5,,,,,,,,,,,,,""
2020-07-01,2020-07-02T17:30:00.000+02:00,,4395,50,3572,45,823,5,,,,,,,,,,,,,,,,,,,,,,,,,0.81274,0.18726,0.4837,0.5163,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198947,7665,158127,6941,40820,724,0.7948197,0.2051803,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,14,-2,2,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2,956,1,,1,273,36,,,4012,9,,,,,,,,,,,,,""
2020-07-02,2020-07-03T17:30:00.000+02:00,,4447,52,3614,42,833,10,,,,,,,,,,,,,,,,,,,,,,,,,0.81268,0.18732,0.4825,0.5175,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207809,8862,162721,4594,45088,4268,0.7830315,0.2169685,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,6,19,5,3,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,956,0,,2,321,48,,,4016,4,,,,,,,,,,,,,""
2020-07-03,2020-07-04T17:30:00.000+02:00,,4476,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219471,11662,,,,,,,,,,,110,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-07-04,2020-07-05T17:15:00.000+02:00,,4522,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224953,5482,,,,,,,,,,,110,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-07-05,2020-07-06T17:30:00.000+02:00,,4542,20,3700,,842,,,,,,,,,,,,,,,,,,,,,,,,,,0.81462,0.18538,0.4799,0.5201,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226761,1808,181675,,45086,,0.8011739,0.1988261,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,,16,,3,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,3,959,,,3,378,,,,4054,,,,,,,,,,,,,,""
2020-07-06,2020-07-07T17:30:00.000+02:00,,4603,61,3741,41,862,20,,,,,,,,,,,,,,,,,,,,,,,,,0.81273,0.18727,0.4797,0.5203,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237755,10994,186592,4917,51163,6077,0.7848079,0.2151921,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,21,2,18,2,3,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,4,961,2,,3,437,59,,,4056,2,,,,,,,,,,,,,""
2020-07-07,2020-07-08T17:30:00.000+02:00,,4650,47,3793,52,857,-5,,,,,,,,,,,,,,,,,,,,,,,,,0.8157,0.1843,0.4793,0.5207,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,9101,196100,9508,50756,-407,0.7943903,0.2056097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,23,2,22,4,1,-2,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,4,962,1,,3,468,31,,,4072,16,,,,,,,,,,,,,""
2020-07-08,2020-07-09T17:30:00.000+02:00,,4719,69,3854,61,865,8,,,,,,,,16,,,,,,,,,,,,,,,,,0.8167,0.1833,0.4798,0.5202,,,,,,,44.0,,,,,,,,,,,,,,,11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00145,,,,,,,,255709,8853,203261,7161,52448,1692,0.7948918,0.2051082,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,4,25,3,2,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,5,966,4,,3,532,64,,,4077,5,,,,,,,,,,,,,""
2020-07-09,2020-07-10T17:30:00.000+02:00,,4777,58,3901,47,876,11,,,,,,,,,,,,,,,,,,,,,,,,,0.81662,0.18338,0.4811,0.5189,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266437,10728,211858,8597,54579,2131,0.7951523,0.2048477,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,0,24,-1,3,1,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,4,967,1,,3,581,49,,,4086,9,,,,,,,,,,,,,""
