"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","state","flags"
2020-04-11,2020-05-15T15:45:00.000+02:00,,3286,12,2685,6,596,5,,,,,,,,,,,,,,,,,,,,,,,,,0.81835,0.18165,0.495,0.505,,,,,,,46.0,,29521,335,23873,149,5292,51,,,,,,,,,,,,,,,,,,,,,,,,,0.81855,0.18145,,,,,,,,,,,,,29521,335,23873,149,5292,51,0.81855,0.18145,,,,,58,3,1,0,,,,,,,,85.0,,,202,-12,172,-14,30,2,,,,,,,,,,,,,,,10,0,0,0,10,0,,,,12,231,8,35,12,1483,-172,,,1745,181,,,"local","1,2,5,6,3,4"
2020-04-12,2020-05-15T15:45:00.000+02:00,,3305,19,2694,9,598,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81835,0.18165,0.495,0.505,,,,,,,46.0,,29737,216,24000,127,5315,23,,,,,,,,,,,,,,,,,,,,,,,,,0.818694,0.181306,,,,,,,,,,,,,29737,216,24000,127,5315,23,0.818694,0.181306,,,,,62,4,1,0,,,,,,,,85.0,,,214,12,183,11,31,1,,,,,,,,,,,,,,,10,0,0,0,9,-1,,,,11,234,3,7,11,1379,-104,,,1864,119,,,"local","1,2,5,6,3,4"
2020-04-13,2020-05-15T15:45:00.000+02:00,,3308,3,2707,13,600,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81857,0.18143,0.495,0.505,,,,,,,46.0,,29795,58,24177,177,5346,31,,,,,,,,,,,,,,,,,,,,,,,,,0.818921,0.181079,,,,,,,,,,,,,29795,58,24177,177,5346,31,0.818921,0.181079,,,,,65,3,1,0,,,,,,,,85.0,,,194,-20,161,-22,33,2,,,,,,,,,,,,,,,9,-1,0,0,9,0,,,,10,248,14,17,11,1342,-37,,,1901,37,,,"local","1,2,5,6,3,4"
2020-04-14,2020-05-15T15:45:00.000+02:00,,3383,75,2760,53,613,13,,,,,,,,,,,,,,,,,,,,,,,,,0.81826,0.18174,0.495,0.505,,,,,,,46.0,,31237,1442,25060,883,5663,317,,,,,,,,,,,,,,,,,,,,,,,,,0.815676,0.184324,,,,,,,,,,,,,31237,1442,25060,883,5663,317,0.815676,0.184324,,,,,68,3,1,0,,,,,,,,84.0,,,197,3,163,2,34,1,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,9,269,21,21,12,1251,-91,,,2064,163,,,"local","1,2,5,6,3,4"
2020-04-15,2020-05-13T17:15:00.000+02:00,,3433,50,2830,70,614,1,,,,,,,,,,,,,,,,,,,,,,,,,0.82172,0.17828,0.494,0.506,,,,,,,46.0,,32080,843,25797,737,5863,200,,,,,,,,,,,,,,,,,,,,,,,,,0.814814,0.185186,,,,,,,,,,,,,32080,843,,,,,,,,,,,68,0,1,0,0.65,,0.43,0.57,,,83.0,85.0,53.0,96.0,179,-18,144,-19,35,1,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,9,283,14,38,13,1187,-64,,,2178,114,,,"local","1,2,5,6"
2020-04-16,2020-05-14T17:15:00.000+02:00,,3477,44,2858,28,622,8,,,,,,,,,,,,,,,,,,,,,,,,,0.82126,0.17874,0.495,0.505,,,,,,,46.0,,32967,887,26395,598,5999,136,,,,,,,,,,,,,,,,,,,,,,,,,0.814811,0.185189,,,,,,,,,,,,,32967,887,26395,,5999,,0.814811,0.185189,,,,,71,3,1,0,0.671,,0.443,0.557,,,,84.5,,,189,10,157,13,32,-3,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,10,301,18,21,14,1043,-144,,,2363,185,,,"local","1,2,5,6,3"
2020-04-17,2020-05-15T15:45:00.000+02:00,,3532,55,2907,49,630,8,,,,,,,,,,,,,,,,,,,,,,,,,0.82188,0.17812,0.493,0.507,,,,,,,46.0,,33923,956,27102,707,6150,151,,,,,,,,,,,,,,,,,,,,,,,,,0.815049,0.184951,,,,,,,,,,,,,33919,952,27102,707,6150,151,0.815049,0.184951,,,,,71,0,1,0,0.671,,0.443,0.557,,,,84.5,,,171,-18,141,-16,30,-2,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,9,316,15,22,13,977,-66,,,2484,121,,,"local","1,2,5,6,3,4"
2020-04-18,2020-05-14T17:15:00.000+02:00,,3551,19,2917,10,633,3,,,,,,,,,,,,,,,,,,,,,,,,,0.82169,0.17831,0.493,0.507,,,,,,,46.0,,34438,515,27429,327,6237,87,,,,,,,,,,,,,,,,,,,,,,,,,0.814739,0.185261,,,,,,,,,,,,,34434,515,27429,327,6237,87,0.814739,0.185261,,,,,74,3,1,0,0.6,,0.467,0.533,,,,85.0,,,183,12,152,11,31,1,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,9,326,10,24,14,876,-101,,,2601,117,,,"local","1,2,5,6,3,4"
2020-04-19,2020-05-14T17:15:00.000+02:00,,3559,8,2921,4,637,4,,,,,,,,,,,,,,,,,,,,,,,,,0.82097,0.17903,0.493,0.507,,,,,,,46.0,,34574,136,27532,103,6266,29,,,,,,,,,,,,,,,,,,,,,,,,,0.814604,0.185396,,,,,,,,,,,,,34570,136,27532,103,6266,29,0.814604,0.185396,,,,,75,1,1,0,0.68,,0.453,0.547,,,,85.0,,,178,-5,148,-4,30,-1,,,,,,,,,,,,,,,8,-1,0,0,9,0,,,,9,326,0,26,13,811,-65,,,2673,72,,,"local","1,5,6,3,4"
2020-04-20,2020-05-14T17:15:00.000+02:00,,3590,31,2951,30,667,30,,,,,,,,,,,,,,,,,,,,,,,,,0.81564,0.18436,0.491,0.509,,,,,,,46.0,,35541,967,28380,848,6582,316,,,,,,,,,,,,,,,,,,,,,,,,,0.811738,0.188262,,,,,,,,,,,,,35537,967,28380,848,6582,316,0.811738,0.188262,,,,,78,3,1,0,0.679,,0.449,0.551,,,83.0,85.0,,,180,2,149,1,31,1,,,,,,,,,,,,,,,7,-1,0,0,8,-1,,,,12,347,21,16,14,792,-19,,,2720,47,,,"local","1,2,5,6,3,4"
2020-04-21,2020-05-15T15:45:00.000+02:00,,3638,48,2973,22,681,14,,,,,,,,,,,,,,,,,,,,,,,,,0.81363,0.18637,0.489,0.511,,,,,,,46.0,,36399,858,29232,852,6855,273,,,,,,,,,,,,,,,,,,,,,,,,,0.810042,0.189958,,,,,,,,,,,,,36395,858,29232,852,6855,273,0.810042,0.189958,,,,,80,2,1,0,0.654,,0.432,0.568,,,83.0,85.0,,,178,-2,147,-2,31,0,,,,,,,,,,,,,,,7,0,0,0,7,-1,,,,11,357,10,34,13,757,-35,,,2801,81,,,"local","1,2,5,6,3,4"
2020-04-22,2020-05-15T15:45:00.000+02:00,,3656,18,2979,6,686,5,,,,,,,,,,,,,,,,,,,,,,,,,0.81282,0.18718,0.489,0.511,,,,,,,46.0,,37530,1131,29836,604,7005,150,,,,,,,,,,,,,,,,,,,,,,,,,0.809859,0.190141,,,,,,,,,,,,,37526,1131,29836,604,7055,200,0.808761,0.191239,,,,,81,1,1,0,0.659,,0.44,0.56,,,83.0,85.0,,,171,-7,143,-4,28,-3,,,,,,,,,,,,,,,6,-1,0,0,7,0,,,,12,369,12,27,12,692,-65,,,2883,82,,,"local","1,2,5,6,3,4"
2020-04-23,2020-05-15T15:45:00.000+02:00,,3676,20,2998,19,697,11,,,,,,,,,,,,,,,,,,,,,,,,,0.81137,0.18863,0.49,0.51,,,,,,,46.0,,38246,716,30414,578,7368,363,,,,,,,,,,,,,,,,,,,,,,,,,0.804987,0.195013,,,,,,,,,,,,,38242,716,30414,578,7368,313,0.804987,0.195013,,,,,84,3,1,0,0.667,,0.453,0.547,,,83.0,85.0,,,157,-14,133,-10,24,-4,,,,,,,,,,,,,,,5,-1,0,0,6,-1,,,,11,381,12,,11,631,-61,,,2961,78,,,"local","1,2,5,6,3,4"
2020-04-24,2020-05-15T15:45:00.000+02:00,,3708,32,3007,9,704,7,,,,,,,,,,,,,,,,,,,,,,,,,0.81029,0.18971,0.49,0.51,,,,,,,46.0,,39471,1225,31067,653,7447,79,,,,,,,,,,,,,,,,,,,,,,,,,0.806642,0.193358,,,,,,,,,,,,,39467,1225,31067,653,7447,79,0.806642,0.193358,,,,,85,1,1,0,0.655,,0.442,0.558,,,84.0,85.0,,,154,-3,129,-4,25,1,,,,,,,,,,,,,,,5,0,0,0,5,-1,,,,11,396,15,,11,597,-34,,,3026,65,,,"local","1,2,5,6,3,4"
2020-04-25,2020-05-15T15:45:00.000+02:00,,3723,15,3017,10,706,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81037,0.18963,0.49,0.51,,,,,,,46.0,,40069,598,31452,385,7551,104,,,,,,,,,,,,,,,,,,,,,,,,,0.8064,0.1936,,,,,,,,,,,,,40065,598,31452,385,7551,104,0.8064,0.1936,,,,,88,3,1,0,0.667,,0.473,0.527,,,83.0,85.0,,,142,-12,119,-10,23,-2,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,11,401,5,,11,551,-46,,,3084,58,,,"local","2,5,6,3,4"
2020-04-26,2020-05-15T15:45:00.000+02:00,,3729,6,3020,3,709,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80987,0.19013,0.49,0.51,,,,,,,46.0,,40170,101,31516,64,7589,38,,,,,,,,,,,,,,,,,,,,,,,,,0.805933,0.194067,,,,,,,,,,,,,40166,101,31516,64,7589,38,0.805933,0.194067,,,,,88,0,1,0,0.674,,0.438,0.562,,,83.0,84.0,,,141,-1,121,2,20,-3,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,11,405,4,,11,541,-10,,,3100,16,,,"local","5,6,3,4"
2020-04-27,2020-05-15T15:45:00.000+02:00,,3741,12,3034,14,707,-2,,,,,,,,,,,,,,,,,,,,,,,,,0.81101,0.18899,0.49,0.51,,,,,,,46.0,,40867,697,31954,438,7787,198,,,,,,,,,,,,,,,,,,,,,,,,,0.804056,0.195944,,,,,,,,,,,,,40863,697,31954,438,7787,198,0.804056,0.195944,,,,,89,1,1,0,0.663,,0.438,0.562,,,83.0,84.5,,,132,-9,112,-9,20,0,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,9,422,17,,11,532,-9,,,3120,20,,,"local","5,6,3,4"
2020-04-28,2020-05-15T15:45:00.000+02:00,,3774,33,3050,16,719,12,,,,,,,,,,,,,,,,,,,,,,,,,0.80923,0.19077,0.49,0.51,,,,,,,46.0,,42489,1622,32569,615,9189,1402,,,,,,,,,,,,,,,,,,,,,,,,,0.779946,0.220054,,,,,,,,,,,,,42485,1622,32569,615,9189,1402,0.779946,0.220054,,,,,89,0,1,0,0.663,,0.438,0.562,,,83.0,84.0,,,137,5,115,3,22,2,,,,,,,,,,,,,,,3,-2,0,0,3,-2,,,,9,441,19,,12,552,20,,,3133,13,,,"local","1,2,5,6,3,4"
2020-04-29,2020-05-15T15:45:00.000+02:00,,3790,16,3062,12,722,3,,,,,,,,,,,,,,,,,,,,,,,,,0.8092,0.1908,0.489,0.511,,,,,,,46.0,,44197,1708,33257,688,9386,197,,,,,,,,,,,,,,,,,,,,,,,,,0.779894,0.220106,,,,,,,,,,,,,44193,1708,33257,688,9386,197,0.779894,0.220106,,,,,90,1,1,0,0.656,,0.433,0.567,,,83.0,84.5,,,125,-12,101,-14,24,2,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,7,448,7,,11,488,-64,,,3212,79,,,"local","1,2,5,6,3,4"
2020-04-30,2020-05-15T15:45:00.000+02:00,,3804,14,3080,18,722,0,,,,,,,,,,,,,,,,,,,,,,,,,0.8101,0.1899,0.489,0.511,,,,,,,46.0,,46047,1850,34368,1111,10527,1141,,,,,,,,,,,,,,,,,,,,,,,,,0.76552,0.23448,,,,,,,,,,,,,46042,1849,34368,1111,10527,1141,0.76552,0.23448,,,,,92,2,1,0,,,,,,,84.0,85.0,,,111,-14,87,-14,24,0,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,7,460,12,,11,447,-41,,,3265,53,,,"local","1,2,5,6,3,4"
2020-05-01,2020-05-15T15:45:00.000+02:00,,3811,7,3095,15,717,-5,,,,,,,,,,,,,,,,,,,,,,,,,0.81191,0.18809,0.489,0.511,,,,,,,46.0,,47482,1435,37548,3180,9912,-615,,,,,,,,,,,,,,,,,,,,,,,,,0.79115,0.20885,,,,,,,,,,,,,47477,1435,37548,3180,9912,-615,0.79115,0.20885,,,,,93,1,1,0,0.648,,0.44,0.56,,,84.0,85.0,,,123,12,98,11,25,1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,6,464,4,,10,403,-44,,,3315,50,,,"local","1,2,5,6,3,4"
2020-05-02,2020-05-15T15:45:00.000+02:00,,3823,12,3097,2,727,10,,,,,,,,,,,,,,,,,,,,,,,,,0.80988,0.19012,0.489,0.511,,,,,,,46.0,,48118,636,37693,145,10425,513,,,,,,,,,,,,,,,,,,,,,,,,,0.783345,0.216655,,,,,,,,,,,,,48113,636,37693,145,10425,513,0.783345,0.216655,,,,,96,3,1,0,0.632,,0.453,0.547,,,84.0,85.0,,,117,-6,93,-5,24,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,6,467,3,,9,350,-53,,,3377,62,,,"local","1,6,3,4"
2020-05-03,2020-05-15T15:45:00.000+02:00,,3827,4,3104,7,724,-3,,,,,,,,,,,,,,,,,,,,,,,,,0.81087,0.18913,0.489,0.511,,,,,,,46.0,,48339,221,38366,673,9973,-452,,,,,,,,,,,,,,,,,,,,,,,,,0.793686,0.206314,,,,,,,,,,,,,48334,221,38366,673,9973,-452,0.793686,0.206314,,,,,96,0,1,0,0.632,,0.453,0.547,,,84.0,85.0,,,115,-2,92,-1,23,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,5,469,2,,9,328,-22,,,3403,26,,,"local","1,3"
2020-05-04,2020-05-15T15:45:00.000+02:00,,3839,12,3115,11,725,1,,,,,,,,,,,,,,,,,,,,,,,,,0.8112,0.1888,0.489,0.511,,,,,,,46.0,,49299,960,39003,637,10296,323,,,,,,,,,,,,,,,,,,,,,,,,,0.791152,0.208848,,,,,,,,,,,,,49302,968,39003,637,10296,323,0.791152,0.208848,0.49,0.51,,,98,2,1,0,0.639,0.36,0.454,0.55,,,84.0,85.0,,,112,-3,90,-2,22,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,4,477,8,,8,331,3,,,3410,7,,,"local","1,3,4"
2020-05-05,2020-05-15T15:45:00.000+02:00,,3850,11,3123,8,728,3,,,,,,,,,,,,,,,,,,,,,,,,,0.81096,0.18904,0.489,0.511,,,,,,,46.0,,50533,1234,39968,965,10565,269,,,,,,,,,,,,,,,,,,,,,,,,,0.790929,0.209071,,,,,,,,,,,,,50538,1236,39968,965,10565,269,0.790929,0.209071,0.49,0.51,,,98,0,1,0,0.64,0.36,0.45,0.55,,,83.0,85.0,,,118,6,98,8,20,-2,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,4,491,14,,7,301,-30,,,3451,41,,,"local","1,3,4"
2020-05-06,2020-05-15T15:45:00.000+02:00,,3859,9,3130,7,729,1,,,,,,,,,,,,,,,,,,,,,,,,,0.81109,0.18891,0.4889,0.5111,,,,,,,46.0,,51883,1350,40998,1030,10885,320,,,,,,,,,,,,,,,,,,,,,,,,,0.790201,0.209799,,,,,,,,,,,,,51879,1341,40998,1030,10885,320,0.790201,0.209799,0.49,0.51,,,100,2,1,0,0.64,0.36,0.44,0.56,,,83.0,85.0,,,111,-7,90,-8,21,1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,4,496,5,,7,256,-45,,,3503,52,,,"local","2,3,4"
2020-05-07,2020-05-15T15:45:00.000+02:00,,3870,11,3133,3,738,9,,,,,,,,,,,,,,,,,,,,,,,,,0.80935,0.19065,0.4883,0.5117,,,,,,,46.0,,53257,1374,41281,283,11976,1091,,,,,,,,,,,,,,,,,,,,,,,,,0.775128,0.224872,,,,,,,,,,,,,53315,1436,41281,283,11976,1091,0.775128,0.224872,0.49,0.51,,,100,0,1,0,0.64,0.36,0.44,0.56,,,83.0,84.5,,,96,-15,80,-10,16,-5,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,3,502,6,,6,245,-11,,,3525,22,,,"local","1,2,3,4"
2020-05-08,2020-05-15T15:45:00.000+02:00,,3876,6,3139,6,738,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80965,0.19035,0.4883,0.5117,,,,,,,46.0,,54463,1206,42925,1644,11538,-438,,,,,,,,,,,,,,,,,,,,,,,,,0.78815,0.21185,,,,,,,,,,,,,54554,1239,42925,1644,11538,-438,0.78815,0.21185,0.49,0.51,,,101,1,1,0,0.64,0.36,0.44,0.56,,,83.0,84.0,,,103,7,88,8,15,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,3,513,11,,7,225,-20,,,3550,25,,,"local","1,3,4"
2020-05-09,2020-05-15T15:45:00.000+02:00,,3885,9,3139,0,747,9,,,,,,,,,,,,,,,,,,,,,,,,,0.80777,0.19223,0.4883,0.5117,,,,,,,46.0,,55250,787,42990,65,12260,722,,,,,,,,,,,,,,,,,,,,,,,,,0.7781,0.2219,,,,,,,,,,,,,55247,693,42990,65,12260,722,0.7781,0.2219,0.49,0.51,,,101,0,1,0,0.65,0.35,0.44,0.56,,,83.0,84.0,,,93,-10,79,-9,14,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,3,518,5,,7,199,-26,,,3585,35,,,"local","1,3,4"
2020-05-10,2020-05-15T15:45:00.000+02:00,,3887,2,3148,9,740,-7,,,,,,,,,,,,,,,,,,,,,,,,,0.80967,0.19033,0.489,0.511,,,,,,,46.0,,55415,165,43762,772,11653,-607,,,,,,,,,,,,,,,,,,,,,,,,,0.789714,0.210286,,,,,,,,,,,,,55412,165,43762,772,11653,-607,0.789714,0.210286,0.49,0.51,,,101,0,1,0,0.65,0.35,0.44,0.56,,,83.0,84.0,,,87,-6,69,-10,18,4,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,4,519,1,,7,183,-16,,,3603,18,,,"local","1,3"
2020-05-11,2020-05-15T15:45:00.000+02:00,,3894,7,3153,5,741,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80971,0.19029,0.4889,0.5111,,,,,,,46.0,,56394,979,44419,657,11975,322,,,,,,,,,,,,,,,,,,,,,,,,,0.787655,0.212345,,,,,,,,,,,,,56391,979,44419,657,11975,322,0.787655,0.212345,0.49,0.51,,,102,1,1,0,0.65,0.35,0.43,0.57,,,83.0,84.5,,,88,1,66,-3,22,4,,,,,,,,,,,,,,,1,-2,0,0,1,-2,,,,4,520,1,,6,181,-2,,,3611,8,,,"local","2,3"
2020-05-12,2020-05-15T15:45:00.000+02:00,,3904,10,3161,8,743,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80968,0.19032,0.4883,0.5117,,,,,,,46.0,,57687,1293,45396,977,12291,316,,,,,,,,,,,,,,,,,,,,,,,,,0.786936,0.213064,,,,,,,,,,,,,57688,1297,45396,977,12291,316,0.786936,0.213064,0.49,0.51,,,103,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,89,1,67,1,22,0,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,4,526,6,,5,171,-10,,,3630,19,,,"local","3,4"
2020-05-13,2020-05-15T17:15:00.000+02:00,,3916,12,3162,1,753,10,,,,,,,,,,,,,,,,,,,,,,,,,0.80766,0.19234,0.4879,0.5121,,,,,,,46.0,,58727,1040,45848,452,12879,588,,,,,,,,,,,,,,,,,,,,,,,,,0.780697,0.219303,,,,,,,,,,,,,58834,1146,45848,452,12879,588,0.780697,0.219303,0.49,0.51,,,103,0,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,78,-11,67,0,11,-11,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,530,4,,5,148,-23,,,3665,35,,,"local","1,2,3,4"
2020-05-14,2020-05-15T18:30:00.000+02:00,,3923,7,3175,13,748,-5,,,,,,,,,,,,,,,,,,,,,,,,,0.80933,0.19067,0.4874,0.5126,,,,,,,46.0,,59987,1260,47106,1258,12881,2,,,,,,,,,,,,,,,,,,,,,,,,,0.78527,0.21473,,,,,,,,,,,,,59987,1153,47106,1258,12881,2,0.78527,0.21473,0.49,0.51,,,104,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,82,4,71,4,11,0,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,898,368,,4,137,-11,,,3682,17,,,"local","2,4"
