"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","state","flags"
2020-05-20,2020-12-01T16:40:00.000+01:00,,3987,9,3192,7,795,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80854,0.19146,0.4871,0.5129,,,,,,,46.0,,79593,1747,64301,1514,15292,233,,,,,,,,,,,,,,,,,,,,,,,,,0.815432,0.184568,,,,,,,,,,,0.0052,0.0046,65341,1245,52889,1085,12452,160,0.811093,0.188907,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,54,5,48,5,6,0,54,5,48,5,6,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,3,519,10,,5,129,-4,261,-6,3748,13,2823,,"local",""
2020-05-21,2020-12-01T16:40:00.000+01:00,,3988,1,3192,0,796,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80859,0.19141,0.487,0.513,,,,,,,46.0,,80597,1004,65089,788,15508,216,,,,,,,,,,,,,,,,,,,,,,,,,0.779426,0.220574,,,,,,,,,,,0.001,0.0,66097,756,53462,573,12635,183,0.810524,0.189476,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,41,-13,36,-12,5,-1,41,-13,36,-12,5,-1,0,0,0,0,0,0,1,0,0,0,1,0,,,,3,520,1,,4,122,-7,248,-13,3756,8,2836,,"local",""
2020-05-22,2020-12-01T16:40:00.000+01:00,,3997,9,3201,9,796,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80902,0.19098,0.4869,0.5131,,,,,,,46.0,,82011,1414,66304,1215,15707,199,,,,,,,,,,,,,,,,,,,,,,,,,0.815553,0.184447,,,,,,,,,,,0.0064,0.0074,67200,1103,54406,944,12794,159,0.811281,0.188719,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,45,4,37,1,8,3,45,4,37,1,8,3,0,0,0,0,0,0,1,0,0,0,1,0,,,,3,528,8,,5,120,-2,246,-2,3767,11,2847,,"local",""
2020-05-23,2020-12-01T16:40:00.000+01:00,,3999,2,3203,2,796,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80912,0.19088,0.4872,0.5128,,,,,,,46.0,,83547,1536,67518,1214,16029,322,,,,,,,,,,,,,,,,,,,,,,,,,0.815964,0.184036,,,,,,,,,,,0.0013,0.0016,68312,1112,55335,929,12977,183,0.811722,0.188278,0.49,0.51,,,109,1,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,34,-11,27,-10,7,-1,34,-11,27,-10,7,-1,0,0,0,0,0,0,1,0,0,0,1,0,,,,3,528,0,,4,112,-8,230,-16,3776,9,2864,,"local",""
2020-05-24,2020-12-01T16:40:00.000+01:00,,4000,1,3204,1,796,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80917,0.19083,0.4873,0.5127,,,,,,,46.0,,83650,103,67612,94,16038,9,,,,,,,,,,,,,,,,,,,,,,,,,0.816084,0.183916,,,,,,,,,,,0.0097,0.0106,68378,66,55396,61,12982,5,0.811839,0.188161,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,32,-2,28,1,4,-3,32,-2,28,1,4,-3,0,0,0,0,0,0,1,0,0,0,1,0,,,,4,528,0,,4,101,-11,216,-14,3788,12,2879,,"local",""
2020-05-25,2020-12-01T16:40:00.000+01:00,,4002,2,3206,2,796,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80926,0.19074,0.4873,0.5127,,,,,,,46.0,,84729,1079,68558,946,16171,133,,,,,,,,,,,,,,,,,,,,,,,,,0.816766,0.183234,,,,,,,,,,,0.0019,0.0021,69162,784,56080,684,13082,100,0.812555,0.187445,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,35,3,30,2,5,1,35,3,30,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,,,,3,530,2,,4,101,0,215,-1,3790,2,2882,,"local",""
2020-05-26,2020-12-01T16:40:00.000+01:00,,4008,6,3211,5,797,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80905,0.19095,0.4869,0.5131,,,,,,,46.0,,86340,1611,69888,1330,16452,281,,,,,,,,,,,,,,,,,,,,,,,,,0.816674,0.183326,,,,,,,,,,,0.0037,0.0038,70409,1247,57087,1007,13322,240,0.812559,0.187441,0.49,0.51,,,110,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,42,7,38,8,4,-1,42,7,38,8,4,-1,0,0,0,0,0,0,1,0,0,0,1,0,,,,3,531,1,,3,100,-1,203,-12,3796,6,2898,,"local",""
2020-05-27,2020-12-01T16:40:00.000+01:00,,4015,7,3212,1,803,6,,,,,,,,0,,,,,,,,,,,,,,,,,0.80838,0.19162,0.4871,0.5129,,,,,,,46.0,,87748,1408,71095,1207,16653,201,,,,,,,,339,,,,,,,,,,,,,,,,,0.817264,0.182736,,,,,,,,,,,0.005,0.0008,71452,1043,57976,889,13476,154,0.813237,0.186763,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,33,-9,29,-9,4,0,33,-9,29,-9,4,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,2,534,3,,2,97,-3,193,-10,3806,10,2909,,"local",""
2020-05-28,2020-12-01T16:40:00.000+01:00,,4019,4,3215,3,804,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80808,0.19192,0.4867,0.5133,,,,,,,46.0,,90205,2457,73098,2003,17107,454,,,,,,,,828,,,,,,,,,,,,,,,,,0.816923,0.183077,,,,,,,,,,,0.0016,0.0015,73438,1986,59567,1591,13871,395,0.813041,0.186959,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,29,-4,25,-4,4,0,29,-4,25,-4,4,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,2,536,2,,2,89,-8,182,-11,3818,12,2923,,"local",""
2020-05-29,2020-12-01T16:40:00.000+01:00,,4023,4,3218,3,805,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80802,0.19198,0.4865,0.5135,,,,,,,46.0,,93292,3087,75302,2204,17990,883,,,,,,,,1541,,,,,,,,,,,,,,,,,0.813537,0.186463,,,,,,,,,,,0.0013,0.0014,76036,2598,61425,1858,14611,740,0.809752,0.190248,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,28,-1,25,0,3,-1,28,-1,25,0,3,-1,0,0,0,0,0,0,0,-1,0,0,1,0,,,,2,540,4,,2,85,-4,176,-6,3826,8,2932,,"local",""
2020-05-30,2020-12-01T16:40:00.000+01:00,,4025,2,3220,2,805,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80836,0.19164,0.4865,0.5135,,,,,,,46.0,,95748,2456,77319,2017,18429,439,,,,,,,,911,,,,,,,,,,,,,,,,,0.813464,0.186536,,,,,,,,,,,0.0008,0.001,78113,2077,63104,1679,15009,398,0.809757,0.190243,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,26,-2,23,-2,3,0,26,-2,23,-2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,2,542,2,,2,77,-8,163,-13,3836,10,2947,,"local",""
2020-05-31,2020-12-01T16:40:00.000+01:00,,4026,1,3220,0,806,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80816,0.19184,0.4866,0.5134,,,,,,,46.0,,95975,227,77511,192,18464,35,,,,,,,,0,,,,,,,,,,,,,,,,,0.793555,0.206445,,,,,,,,,,,0.0044,0.0,78275,162,63236,132,15039,30,0.809783,0.190217,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,1,24,1,3,0,27,1,24,1,3,0,0,0,0,0,0,0,0,-1,0,0,1,0,,,,1,544,2,,2,64,-13,139,-24,3850,14,2971,,"local",""
2020-06-01,2020-12-01T16:40:00.000+01:00,,4027,1,3221,1,806,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4868,0.5132,,,,,,,46.0,,96699,724,77934,423,18765,301,,,,,,,,0,,,,,,,,,,,,,,,,,0.811386,0.188614,,,,,,,,,,,0.0014,0.0024,78917,642,63593,357,15324,285,0.807704,0.192296,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,25,-2,21,-3,4,1,25,-2,21,-3,4,1,0,0,0,0,0,0,0,0,0,0,0,-1,,,,1,546,2,,2,62,-2,137,-2,3853,3,2974,,"local",""
2020-06-02,2020-12-01T16:40:00.000+01:00,,4031,4,3223,2,808,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8079,0.1921,0.487,0.513,,,,,,,46.0,,99131,2432,79526,1592,19605,840,,,,,,,,1855,,,,,,,,,,,,,,,,,0.806363,0.193637,,,,,,,,,,,0.0016,0.0013,80909,1992,64803,1210,16106,782,0.802678,0.197322,,,,,110,0,1,0,0.66,,0.44,0.56,,,84.0,84.0,,,22,-3,20,-1,2,-2,22,-3,20,-1,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,548,2,,2,52,-10,118,-19,3867,14,2995,,"local",""
2020-06-03,2020-12-01T16:40:00.000+01:00,,4035,4,3225,2,810,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8078,0.1922,0.4871,0.5129,,,,,,,46.0,,101751,2620,81271,1745,20480,875,,,,,,,,1544,,,,,,,,,,,,,,,,,0.801595,0.198405,,,,,,,,,,,0.0015,0.0011,83027,2118,66114,1311,16913,807,0.797908,0.202092,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,21,-1,18,-2,3,1,21,-1,18,-2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,548,0,,2,42,-10,105,-13,3881,14,3010,,"local",""
2020-06-04,2020-12-01T16:40:00.000+01:00,,4040,5,3229,4,811,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80779,0.19221,0.4868,0.5132,,,,,,,46.0,,104097,2346,82950,1679,21147,667,,,,,,,,2065,,,,,,,,,,,,,,,,,0.799001,0.200999,,,,,,,,,,,0.0021,0.0024,84877,1850,67374,1260,17503,590,0.795303,0.204697,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,-2,18,0,1,-2,19,-2,18,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,552,4,,2,34,-8,91,-14,3894,13,3028,,"local",""
2020-06-05,2020-12-01T16:40:00.000+01:00,,4042,2,3230,1,812,1,,,,,,,,2,,,,,,,,,,,,,,,,,0.80768,0.19232,0.4867,0.5133,,,,,,,46.0,,108126,4029,85828,2878,22298,1151,,,,,,,,2706,,,,,,,,,,,,,,,,,0.795383,0.204617,,,,,,,,,,,0.0005,0.0003,88293,3416,69783,2409,18510,1007,0.791706,0.208294,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,0,18,0,1,0,19,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,556,4,,2,34,0,92,1,3896,2,3028,,"local",""
2020-06-06,2020-12-01T16:40:00.000+01:00,,4046,4,3232,2,814,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4864,0.5136,,,,,,,46.0,,110465,2339,87654,1826,22811,513,,,,,,,,1933,,,,,,,,,,,,,,,,,0.794733,0.205267,,,,,,,,,,,0.0017,0.0011,90269,1976,71296,1513,18973,463,0.791114,0.208886,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-6,12,-6,1,0,13,-6,12,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,556,0,,2,27,-7,81,-11,3907,11,3041,,"local",""
2020-06-07,2020-12-01T16:40:00.000+01:00,,4047,1,3233,1,814,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80767,0.19233,0.4865,0.5135,,,,,,,46.0,,111150,685,88160,506,22990,179,,,,,,,,0,,,,,,,,,,,,,,,,,0.794265,0.205735,,,,,,,,,,,0.0015,0.002,90851,582,71715,419,19136,163,0.790649,0.209351,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,5,16,4,2,1,18,5,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,557,1,,2,26,-1,77,-4,3909,2,3046,,"local",""
2020-06-08,2020-12-01T16:40:00.000+01:00,,4053,6,3237,4,816,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80746,0.19254,0.4867,0.5133,,,,,,,46.0,,114428,3278,90405,2245,24023,1033,,,,,,,,2790,,,,,,,,,,,,,,,,,0.790248,0.209752,,,,,,,,,,,0.0018,0.0018,93613,2762,73531,1816,20082,946,0.786648,0.213352,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,20,2,18,2,2,0,20,2,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,558,1,,1,31,5,80,3,3910,1,3047,,"local",""
2020-06-09,2020-12-01T16:40:00.000+01:00,,4056,3,3240,3,816,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80785,0.19215,0.4864,0.5136,,,,,,,46.0,,118043,3615,93010,2605,25033,1010,,,,,,,,2351,,,,,,,,,,,,,,,,,0.787262,0.212738,,,,,,,,,,,0.0008,0.0012,96732,3119,75704,2173,21028,946,0.783704,0.216296,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,-3,16,-2,1,-1,17,-3,16,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,561,3,,2,31,0,79,-1,3913,3,3051,,"local",""
2020-06-10,2020-12-01T16:40:00.000+01:00,,4063,7,3244,4,819,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.80775,0.19225,0.4862,0.5138,,,,,,,46.0,,123288,5245,97501,4491,25787,754,,,,,,,,3946,,,,,,,,,,,,,,,,,0.7900472,0.2099528,,,,,,,,,,,0.0013,0.0009,101330,4598,79606,3902,21724,696,0.786681,0.213319,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,0,16,0,1,0,17,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,565,4,,2,33,2,76,-3,3918,5,3058,,"local",""
2020-06-11,2020-12-01T16:40:00.000+01:00,,4066,3,3245,1,821,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8074,0.1926,0.486,0.514,,,,,,,46.0,,128101,4813,101530,4029,26571,784,,,,,,,,5372,,,,,,,,,,,,,,,,,0.7917792,0.2082208,,,,,,,,,,,0.0006,0.0002,105501,4171,83080,3474,22421,697,0.7507877,0.2492123,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-2,15,-1,0,-1,15,-2,15,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,566,1,,2,28,-5,72,-4,3926,8,3063,,"local",""
2020-06-12,2020-12-01T16:40:00.000+01:00,,4070,4,3247,2,823,2,,,,,,,,4,,,,,,,,,,,,,,,,,0.80679,0.19321,0.4857,0.5143,,,,,,,45.0,,135653,7552,107481,5951,28172,1601,,,,,,,,5997,,,,,,,,,,,,,,,,,0.7912139,0.2087861,,,,,,,,,,,0.0005,0.0003,112098,6597,88238,5158,23860,1439,0.7881647,0.2118353,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,1,16,1,0,0,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,571,5,,2,29,1,68,-4,3929,3,3069,,"local",""
2020-06-13,2020-12-01T16:40:00.000+01:00,,4078,8,3255,8,823,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4858,0.5142,,,,,,,45.0,,139584,3931,110854,3373,28730,558,,,,,,,,3719,,,,,,,,,,,,,,,,,0.7929921,0.2070079,,,,,,,,,,,0.002,0.0024,115510,3412,91140,2902,24370,510,0.7900286,0.2099714,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-3,12,-4,1,1,13,-3,12,-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,574,3,,2,31,2,66,-2,3935,6,3079,,"local",""
2020-06-14,2020-12-01T16:40:00.000+01:00,,4080,2,3258,3,822,-1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80722,0.19278,0.4856,0.5144,,,,,,,45.0,,140350,766,111522,668,28828,98,,,,,,,,0,,,,,,,,,,,,,,,,,0.7933481,0.2066519,,,,,,,,,,,0.0026,0.0045,116130,620,91673,533,24457,87,0.7461197,0.2096011,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-2,10,-2,1,0,11,-2,10,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,575,1,,2,31,0,66,0,3937,2,3082,,"local",""
2020-06-15,2020-12-01T16:40:00.000+01:00,,4086,6,3263,5,823,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80712,0.19288,0.4856,0.5144,,,,,,,45.0,,146636,6286,116313,4791,30323,1495,,,,,,,,6185,,,,,,,,,,,,,,,,,0.7911766,0.2088234,,,,,,,,,,,0.001,0.001,121598,5468,95746,4073,25852,1395,0.7684587,0.2116924,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,4,13,3,2,1,15,4,13,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,576,1,,2,35,4,70,4,3939,2,3083,,"local",""
2020-06-16,2020-12-01T16:40:00.000+01:00,,4096,10,3270,7,826,3,,,,,,,12,4,,,,,,,,,,,,,,,,,0.80661,0.19339,0.4852,0.5148,,,,,,,45.0,,152759,6123,121159,4846,31600,1277,,,,,,,,5364,,,,,,,,,,,,,,,,,0.7905103,0.2094897,,,,,,,,,,,0.0016,0.0014,126845,5247,99811,4065,27034,1182,0.7877346,0.2122654,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,0,14,1,1,-1,15,0,14,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,581,5,,3,43,8,75,5,3941,2,3085,,"local",""
2020-06-17,2020-12-01T16:40:00.000+01:00,,4099,3,3271,1,828,2,,,,,,,,2,,,,,,,,,,,,,,,,,0.8064,0.1936,0.4855,0.5145,,,,,,,45.0,,160178,7419,127407,6248,32771,1171,,,,,,,,5729,,,,,,,,,,,,,,,,,0.7927718,0.2072282,,,,,,,,,,,0.0004,0.0002,133296,6451,105211,5400,28085,1051,0.7272247,0.2727753,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,12,-3,10,-4,2,1,12,-3,10,-4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,584,3,,3,41,-2,72,-3,3946,5,3089,,"local",""
2020-06-18,2020-12-01T16:40:00.000+01:00,,4106,7,3277,6,829,1,,,,,,,,1,,,,,,,,,,,,,,,,,0.80678,0.19322,0.4855,0.5145,,,,,,,45.0,,167603,7425,133575,6168,34028,1257,,,,,,,,7365,,,,,,,,,,,,,,,,,0.7940566,0.2059434,,,,,,,,,,,0.0009,0.001,139765,6469,110519,5308,29246,1161,0.7915546,0.2084454,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,2,12,2,2,0,14,2,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,585,1,,3,44,3,75,3,3950,4,3092,,"local",""
2020-06-19,2020-12-01T16:40:00.000+01:00,,4115,9,3286,9,829,0,,,,,,,,1,,,,,,,,,,,,,,,,,0.80731,0.19269,0.4848,0.5152,,,,,,,45.0,,176108,8505,140378,6803,35730,1702,,,,,,,,7781,,,,,,,,,,,,,,,,,0.7939575,0.2060425,,,,,,,,,,,0.0011,0.0013,147138,7373,116359,5840,30779,1533,0.7915717,0.2084283,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,12,-2,11,-1,1,-1,12,-2,11,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,588,3,,2,45,1,77,2,3958,8,3099,,"local",""
2020-06-20,2020-12-01T16:40:00.000+01:00,,4132,17,3299,13,833,4,,,,,,,,1,,,,,,,,,,,,,,,,,0.80728,0.19272,0.4848,0.5152,,,,,,,45.0,,182490,6382,145788,5410,36702,972,,,,,,,,5663,,,,,,,,,,,,,,,,,0.7956142,0.2043858,,,,,,,,,,,0.0027,0.0024,152735,5597,121052,4693,31683,904,0.7933211,0.2066789,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,1,12,1,1,0,13,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,590,2,,2,58,13,83,6,3962,4,3106,,"local",""
2020-06-21,2020-12-01T16:40:00.000+01:00,,4132,0,3299,0,833,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80709,0.19291,0.4848,0.5152,,,,,,,45.0,,183096,606,146292,504,36804,102,,,,,,,,0,,,,,,,,,,,,,,,,,0.7956643,0.2043357,,,,,,,,,,,0.0,0.0,153208,473,121436,384,31772,89,0.7738137,0.2066224,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,3,14,2,2,1,16,3,14,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,590,0,,2,55,-3,82,-1,3965,3,3107,,"local",""
2020-06-22,2020-12-01T16:40:00.000+01:00,,4147,15,3311,12,836,3,,,,,,,,4,,,,,,,,,,,,,,,,,0.80619,0.19381,0.4848,0.5152,,,,,,,45.0,,190586,7490,152370,6078,38216,1412,,,,,,,,5850,,,,,,,,,,,,,,,,,0.7956747,0.2043253,,,,,,,,,,,0.002,0.002,159588,6380,126512,5076,33076,1304,0.7763121,0.2065377,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-1,14,0,1,-1,15,-1,14,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,593,3,,3,70,15,94,12,3965,0,3107,,"local",""
2020-06-23,2020-12-01T16:40:00.000+01:00,,4150,3,3313,2,837,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80797,0.19203,0.4846,0.5154,,,,,,,45.0,,190750,164,152509,139,38241,25,,,,,,,,0,,,,,,,,,,,,,,,,,0.7957024,0.2042976,,,,,,,,,,,0.0183,0.0144,159683,95,126592,80,33091,15,0.7934903,0.2065097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-4,11,-3,0,-1,11,-4,11,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,594,1,,2,67,-3,94,0,3971,6,3109,,"local",""
2020-06-24,2020-12-01T16:40:00.000+01:00,,4163,13,3326,13,837,0,,,,,,,,3,,,,,,,,,,,,,,,,,0.808,0.192,0.4845,0.5155,,,,,,,45.0,,196997,6247,157200,4691,39797,1556,,,,,,,,5029,,,,,,,,,,,,,,,,,0.7934784,0.2065216,,,,,,,,,,,0.0021,0.0028,165004,5321,130459,3867,34545,1454,0.7913008,0.2086992,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,2,13,2,0,0,13,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,597,3,,2,77,10,103,9,3974,3,3113,,"local",""
2020-06-25,2020-12-01T16:40:00.000+01:00,,4183,20,3345,19,838,1,,,,,,,,5,,,,,,,,,,,,,,,,,0.80901,0.19099,0.4852,0.5148,,,,,,,45.0,,203533,6536,162508,5308,41025,1228,,,,,,,,4777,,,,,,,,,,,,,,,,,0.7935305,0.2064695,,,,,,,,,,,0.0031,0.0036,170228,5224,134604,4145,35624,1079,0.7913653,0.2086347,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,0,12,-1,1,1,13,0,12,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,597,0,,2,87,10,113,10,3984,10,3122,,"local",""
